payment_final_amount,payment_method_id,payment_created_at
576.00,3,2025-06-01 07:22:08
576.00,5,2025-06-01 07:22:09
1312.00,2,2025-06-01 07:22:10
256.00,3,2025-06-01 07:22:11
768.00,2,2025-06-01 07:22:13
256.00,4,2025-06-01 07:22:16
576.00,4,2025-06-01 07:22:17
864.00,5,2025-06-01 07:22:18
304.00,4,2025-06-01 07:22:19
1120.00,2,2025-06-01 07:22:20
1120.00,1,2025-06-01 07:22:21
1024.00,1,2025-06-01 07:22:22
1152.00,4,2025-06-01 07:22:23
960.00,5,2025-06-01 07:22:24
960.00,2,2025-06-01 07:22:25
544.00,1,2025-06-01 07:22:26
960.00,4,2025-06-01 07:22:27
1152.00,5,2025-06-01 07:22:28
304.00,1,2025-06-01 07:22:29
1280.00,4,2025-06-01 07:22:30
1664.00,5,2025-06-01 07:22:32
1568.00,4,2025-06-01 07:22:33
1088.00,4,2025-06-01 07:22:35
448.00,4,2025-06-01 07:22:36
1024.00,1,2025-06-01 07:22:38
800.00,5,2025-06-01 07:22:39
1248.00,3,2025-06-01 07:22:40
832.00,3,2025-06-01 07:22:43
1472.00,2,2025-06-01 07:22:44
1152.00,4,2025-06-01 07:22:45
2016.00,3,2025-06-01 07:22:47
1728.00,2,2025-06-01 07:22:48
960.00,2,2025-06-01 07:22:49
1280.00,2,2025-06-01 07:22:51
576.00,3,2025-06-01 07:22:54
1440.00,1,2025-06-01 07:22:56
896.00,5,2025-06-01 07:22:58
256.00,2,2025-06-01 07:23:01
1216.00,1,2025-06-01 07:23:02
1264.00,4,2025-06-01 07:23:05
1024.00,3,2025-06-01 07:23:06
576.00,3,2025-06-01 07:23:08
544.00,1,2025-06-01 07:23:09
576.00,3,2025-06-01 07:23:10
192.00,3,2025-06-01 07:23:11
1472.00,1,2025-06-01 07:23:13
1920.00,1,2025-06-01 07:23:15
928.00,4,2025-06-01 07:23:16
1344.00,4,2025-06-01 07:23:18
576.00,5,2025-06-01 07:23:20
640.00,1,2025-06-01 07:23:22
1536.00,1,2025-06-01 07:23:23
1920.00,1,2025-06-01 07:23:24
192.00,5,2025-06-01 07:23:25
1024.00,1,2025-06-01 07:23:26
1856.00,1,2025-06-01 07:23:29
576.00,3,2025-06-01 07:23:30
1920.00,3,2025-06-01 07:23:31
2016.00,2,2025-06-01 07:23:32
1024.00,2,2025-06-01 07:23:34
992.00,4,2025-06-01 07:23:36
2096.00,1,2025-06-01 07:23:38
944.00,2,2025-06-01 07:23:39
864.00,2,2025-06-01 07:23:40
1056.00,4,2025-06-01 07:23:41
1472.00,2,2025-06-01 07:23:42
576.00,2,2025-06-01 07:23:46
1632.00,3,2025-06-01 07:23:47
1024.00,1,2025-06-01 07:23:49
1024.00,1,2025-06-01 07:23:50
1488.00,4,2025-06-01 07:23:51
1632.00,3,2025-06-01 07:23:52
1248.00,4,2025-06-01 07:23:53
1088.00,2,2025-06-01 07:23:55
1728.00,5,2025-06-01 07:23:57
448.00,1,2025-06-01 07:24:00
576.00,1,2025-06-01 07:24:01
1088.00,2,2025-06-01 07:24:02
1232.00,4,2025-06-01 07:24:04
512.00,2,2025-06-01 07:24:05
816.00,4,2025-06-01 07:24:06
1152.00,3,2025-06-01 07:24:08
2336.00,5,2025-06-01 07:24:09
592.00,4,2025-06-01 07:24:10
1200.00,2,2025-06-01 07:24:12
1632.00,1,2025-06-01 07:24:13
1664.00,5,2025-06-01 07:24:14
672.00,3,2025-06-01 07:24:19
1152.00,5,2025-06-01 07:24:21
2384.00,3,2025-06-01 07:24:22
320.00,3,2025-06-01 07:24:23
320.00,2,2025-06-01 07:24:24
576.00,2,2025-06-01 07:24:25
1792.00,5,2025-06-01 07:24:26
912.00,5,2025-06-01 07:24:27
768.00,3,2025-06-01 07:24:28
1344.00,4,2025-06-01 07:24:30
288.00,1,2025-06-01 07:24:34
512.00,5,2025-06-01 07:24:36
576.00,3,2025-06-01 07:24:38
512.00,2,2025-06-01 07:24:39
576.00,5,2025-06-01 07:24:40
640.00,1,2025-06-01 07:24:41
576.00,5,2025-06-01 07:24:42
2144.00,3,2025-06-01 07:24:46
1760.00,5,2025-06-01 07:24:51
1280.00,3,2025-06-01 07:24:52
320.00,2,2025-06-01 07:24:53
1168.00,5,2025-06-01 07:24:54
416.00,5,2025-06-01 07:24:55
896.00,1,2025-06-01 07:24:56
832.00,5,2025-06-01 07:24:57
1120.00,5,2025-06-01 07:24:58
1248.00,1,2025-06-01 07:24:59
912.00,1,2025-06-01 07:25:01
576.00,3,2025-06-01 07:25:04
1520.00,1,2025-06-01 07:25:05
672.00,2,2025-06-01 07:25:06
1920.00,4,2025-06-01 07:25:09
1760.00,5,2025-06-01 07:25:11
1152.00,5,2025-06-01 07:25:12
2160.00,3,2025-06-01 07:25:15
224.00,2,2025-06-01 07:25:17
2048.00,4,2025-06-01 07:25:18
576.00,4,2025-06-01 07:25:19
1376.00,3,2025-06-01 07:25:20
1216.00,2,2025-06-01 07:25:21
960.00,3,2025-06-01 07:25:22
1568.00,1,2025-06-01 07:25:24
1760.00,2,2025-06-01 07:25:25
1472.00,4,2025-06-01 07:25:27
864.00,5,2025-06-01 07:25:29
1152.00,2,2025-06-01 07:25:31
1696.00,3,2025-06-01 07:25:34
1536.00,4,2025-06-01 07:25:35
512.00,4,2025-06-01 07:25:36
1344.00,2,2025-06-01 07:25:38
320.00,4,2025-06-01 07:25:39
896.00,2,2025-06-01 07:25:40
1344.00,1,2025-06-01 07:25:42
1248.00,5,2025-06-01 07:25:43
256.00,3,2025-06-01 07:25:44
960.00,1,2025-06-01 07:25:45
640.00,5,2025-06-01 07:25:46
1280.00,5,2025-06-01 07:25:47
1376.00,1,2025-06-01 07:25:48
256.00,3,2025-06-01 07:25:50
2112.00,5,2025-06-01 07:25:51
864.00,1,2025-06-01 07:25:52
1728.00,2,2025-06-01 07:25:53
1792.00,4,2025-06-01 07:25:54
1232.00,4,2025-06-01 07:25:56
1376.00,5,2025-06-01 07:25:57
672.00,2,2025-06-01 07:25:58
608.00,1,2025-06-01 07:25:59
960.00,5,2025-06-01 07:26:00
2592.00,5,2025-06-01 07:26:01
576.00,4,2025-06-01 07:26:02
448.00,1,2025-06-01 07:26:03
448.00,3,2025-06-01 07:26:05
448.00,1,2025-06-01 07:26:07
896.00,5,2025-06-01 07:26:09
912.00,4,2025-06-01 07:26:10
1152.00,5,2025-06-01 07:26:11
1600.00,5,2025-06-01 07:26:12
2016.00,5,2025-06-01 07:26:13
960.00,5,2025-06-01 07:26:14
1088.00,1,2025-06-01 07:26:16
960.00,5,2025-06-01 07:26:17
1328.00,3,2025-06-01 07:26:18
2400.00,4,2025-06-01 07:26:19
384.00,1,2025-06-01 07:26:20
576.00,1,2025-06-01 07:26:21
864.00,1,2025-06-01 07:26:23
832.00,1,2025-06-01 07:26:25
640.00,1,2025-06-01 07:26:26
1248.00,1,2025-06-01 07:26:28
1376.00,1,2025-06-01 07:26:30
1824.00,3,2025-06-01 07:26:31
1392.00,3,2025-06-01 07:26:32
576.00,4,2025-06-01 07:26:33
1776.00,5,2025-06-01 07:26:34
1440.00,3,2025-06-01 07:26:37
1984.00,3,2025-06-01 07:26:42
288.00,5,2025-06-01 07:26:43
2112.00,2,2025-06-01 07:26:45
768.00,2,2025-06-01 07:26:46
1472.00,2,2025-06-01 07:26:47
256.00,5,2025-06-01 07:26:48
2368.00,2,2025-06-01 07:26:49
512.00,4,2025-06-01 07:26:50
864.00,2,2025-06-01 07:26:51
1120.00,3,2025-06-01 07:26:52
1536.00,5,2025-06-01 07:26:57
512.00,4,2025-06-01 07:26:59
1504.00,3,2025-06-01 07:27:00
1600.00,5,2025-06-01 07:27:01
912.00,2,2025-06-01 07:27:02
928.00,2,2025-06-01 07:27:03
288.00,3,2025-06-01 07:27:07
928.00,4,2025-06-01 07:27:09
1168.00,3,2025-06-01 07:27:11
1072.00,3,2025-06-01 07:27:12
880.00,2,2025-06-01 07:27:15
1728.00,5,2025-06-01 07:27:18
576.00,4,2025-06-01 07:27:21
576.00,1,2025-06-01 07:27:23
512.00,2,2025-06-01 07:27:25
1104.00,2,2025-06-01 07:27:26
1728.00,4,2025-06-01 07:27:29
816.00,4,2025-06-01 07:27:30
576.00,4,2025-06-01 07:27:32
512.00,3,2025-06-01 07:27:33
912.00,5,2025-06-01 07:27:34
864.00,1,2025-06-01 07:27:35
832.00,1,2025-06-01 07:27:36
256.00,2,2025-06-01 07:27:37
1088.00,4,2025-06-01 07:27:38
1152.00,3,2025-06-01 07:27:39
960.00,3,2025-06-01 07:27:42
288.00,1,2025-06-01 07:27:43
2640.00,3,2025-06-01 07:27:45
512.00,2,2025-06-01 07:27:46
448.00,1,2025-06-01 07:27:47
1888.00,5,2025-06-01 07:27:48
736.00,1,2025-06-01 07:27:49
640.00,1,2025-06-01 07:27:50
928.00,5,2025-06-01 07:27:51
1344.00,3,2025-06-01 07:27:53
960.00,1,2025-06-01 07:27:54
1440.00,1,2025-06-01 07:27:57
1376.00,5,2025-06-01 07:27:58
768.00,5,2025-06-01 07:28:00
1280.00,1,2025-06-01 07:28:01
384.00,3,2025-06-01 07:28:02
288.00,1,2025-06-01 07:28:06
640.00,5,2025-06-01 07:28:07
256.00,2,2025-06-01 07:28:09
768.00,5,2025-06-01 07:28:12
2000.00,3,2025-06-01 07:28:17
2400.00,2,2025-06-01 07:28:18
1344.00,2,2025-06-01 07:28:19
1584.00,1,2025-06-01 07:28:20
864.00,5,2025-06-01 07:28:23
2448.00,2,2025-06-01 07:28:24
304.00,4,2025-06-01 07:28:25
864.00,4,2025-06-01 07:28:26
544.00,2,2025-06-01 07:28:28
448.00,3,2025-06-01 07:28:29
1536.00,3,2025-06-01 07:28:30
768.00,2,2025-06-01 07:28:33
1088.00,3,2025-06-01 07:28:34
672.00,5,2025-06-01 07:28:38
1184.00,4,2025-06-01 07:28:39
304.00,2,2025-06-01 07:28:40
768.00,1,2025-06-01 07:28:41
736.00,2,2025-06-01 07:28:43
704.00,2,2025-06-01 07:28:44
832.00,4,2025-06-01 07:28:45
704.00,2,2025-06-01 07:28:46
1408.00,2,2025-06-01 07:28:47
2080.00,3,2025-06-01 07:28:48
1376.00,4,2025-06-01 07:28:49
1696.00,5,2025-06-01 07:28:50
512.00,3,2025-06-01 07:28:51
896.00,4,2025-06-01 07:28:53
304.00,4,2025-06-01 07:28:56
576.00,3,2025-06-01 07:28:57
1440.00,5,2025-06-01 07:28:59
1184.00,2,2025-06-01 07:29:00
1136.00,1,2025-06-01 07:29:03
1248.00,3,2025-06-01 07:29:04
1344.00,2,2025-06-01 07:29:06
1536.00,5,2025-06-01 07:29:08
2528.00,4,2025-06-01 07:29:09
768.00,4,2025-06-01 07:29:10
1440.00,2,2025-06-01 07:29:11
880.00,3,2025-06-01 07:29:13
576.00,1,2025-06-01 07:29:14
1088.00,2,2025-06-01 07:29:16
832.00,2,2025-06-01 07:29:17
864.00,3,2025-06-01 07:29:21
1248.00,2,2025-06-01 07:29:22
1728.00,4,2025-06-01 07:29:23
1632.00,5,2025-06-01 07:29:24
1568.00,1,2025-06-01 07:29:26
768.00,2,2025-06-01 07:29:27
2016.00,1,2025-06-01 07:29:29
512.00,3,2025-06-01 07:29:30
864.00,2,2025-06-01 07:29:31
832.00,4,2025-06-01 07:29:34
1536.00,1,2025-06-01 07:29:39
448.00,2,2025-06-01 07:29:42
192.00,5,2025-06-01 07:29:43
1680.00,1,2025-06-01 07:29:44
1552.00,1,2025-06-01 07:29:45
288.00,3,2025-06-01 07:29:46
912.00,4,2025-06-01 07:29:50
864.00,4,2025-06-01 07:29:51
384.00,5,2025-06-01 07:29:52
1344.00,5,2025-06-01 07:29:55
832.00,1,2025-06-01 07:29:56
960.00,3,2025-06-01 07:29:57
1792.00,5,2025-06-01 07:29:59
640.00,4,2025-06-01 07:30:00
288.00,2,2025-06-01 07:30:01
1792.00,4,2025-06-01 07:30:02
960.00,1,2025-06-01 07:30:04
304.00,3,2025-06-01 07:30:05
1440.00,2,2025-06-01 07:30:07
1024.00,2,2025-06-01 07:30:08
832.00,3,2025-06-01 07:30:09
896.00,5,2025-06-01 07:30:10
1584.00,3,2025-06-01 07:30:11
2016.00,2,2025-06-01 07:30:12
960.00,4,2025-06-01 07:30:13
304.00,4,2025-06-01 07:30:14
864.00,1,2025-06-01 07:30:16
1056.00,2,2025-06-01 07:30:17
1264.00,5,2025-06-01 07:30:19
896.00,4,2025-06-01 07:30:20
1600.00,4,2025-06-01 07:30:23
608.00,3,2025-06-01 07:30:27
256.00,4,2025-06-01 07:30:28
960.00,1,2025-06-01 07:30:29
864.00,4,2025-06-01 07:30:30
864.00,4,2025-06-01 07:30:31
2016.00,4,2025-06-01 07:30:32
576.00,3,2025-06-01 07:30:33
1728.00,2,2025-06-01 07:30:34
1152.00,1,2025-06-01 07:30:35
864.00,3,2025-06-01 07:30:36
1312.00,5,2025-06-01 07:30:37
1760.00,3,2025-06-01 07:30:38
1168.00,5,2025-06-01 07:30:39
256.00,5,2025-06-01 07:30:40
1424.00,3,2025-06-01 07:30:41
1376.00,1,2025-06-01 07:30:42
384.00,2,2025-06-01 07:30:44
320.00,3,2025-06-01 07:30:45
1728.00,2,2025-06-01 07:30:47
1312.00,1,2025-06-01 07:30:49
256.00,3,2025-06-01 07:30:50
512.00,3,2025-06-01 07:30:51
1680.00,5,2025-06-01 07:30:53
288.00,2,2025-06-01 07:30:54
1424.00,5,2025-06-01 07:30:55
1696.00,5,2025-06-01 07:30:56
2736.00,4,2025-06-01 07:30:57
384.00,1,2025-06-01 07:30:58
1184.00,2,2025-06-01 07:31:00
448.00,3,2025-06-01 07:31:02
1152.00,3,2025-06-01 07:31:04
704.00,3,2025-06-01 07:31:05
256.00,2,2025-06-01 07:31:08
2080.00,4,2025-06-01 07:31:09
512.00,3,2025-06-01 07:31:11
288.00,4,2025-06-01 07:31:13
576.00,2,2025-06-01 07:31:14
1536.00,4,2025-06-01 07:31:16
1728.00,5,2025-06-01 07:31:17
800.00,2,2025-06-01 07:31:18
1776.00,5,2025-06-01 07:31:20
1056.00,2,2025-06-01 07:31:21
1152.00,2,2025-06-01 07:31:22
768.00,2,2025-06-01 07:31:24
288.00,4,2025-06-01 07:31:27
1184.00,4,2025-06-01 07:31:30
1088.00,1,2025-06-01 07:31:32
1136.00,5,2025-06-01 07:31:34
1728.00,2,2025-06-01 07:31:35
320.00,4,2025-06-01 07:31:36
512.00,5,2025-06-01 07:31:37
1376.00,4,2025-06-01 07:31:38
864.00,1,2025-06-01 07:31:40
1200.00,5,2025-06-01 07:31:41
832.00,2,2025-06-01 07:31:44
1488.00,3,2025-06-01 07:31:45
1184.00,1,2025-06-01 07:31:46
1664.00,1,2025-06-01 07:31:48
1264.00,5,2025-06-01 07:31:50
736.00,2,2025-06-01 07:31:51
1536.00,3,2025-06-01 07:31:52
1552.00,1,2025-06-01 07:31:54
256.00,1,2025-06-01 07:31:57
864.00,2,2025-06-01 07:31:58
288.00,5,2025-06-01 07:31:59
192.00,5,2025-06-01 07:32:01
576.00,4,2025-06-01 07:32:02
1824.00,1,2025-06-01 07:32:03
1664.00,1,2025-06-01 07:32:07
1360.00,1,2025-06-01 07:32:08
1488.00,1,2025-06-01 07:32:09
640.00,2,2025-06-01 07:32:12
1120.00,5,2025-06-01 07:32:13
2144.00,4,2025-06-01 07:32:14
2016.00,5,2025-06-01 07:32:15
304.00,3,2025-06-01 07:32:19
304.00,1,2025-06-01 07:32:20
2112.00,4,2025-06-01 07:32:22
1824.00,2,2025-06-01 07:32:23
640.00,2,2025-06-01 07:32:26
1504.00,1,2025-06-01 07:32:27
576.00,5,2025-06-01 07:32:28
1200.00,5,2025-06-01 07:32:29
1856.00,3,2025-06-01 07:32:30
480.00,4,2025-06-01 07:32:32
1664.00,4,2025-06-01 07:32:33
576.00,4,2025-06-01 07:32:34
832.00,3,2025-06-01 07:32:38
672.00,3,2025-06-01 07:32:39
1184.00,1,2025-06-01 07:32:40
576.00,1,2025-06-01 07:32:43
1408.00,5,2025-06-01 07:32:44
1216.00,4,2025-06-01 07:32:45
256.00,2,2025-06-01 07:32:46
1120.00,3,2025-06-01 07:32:50
640.00,3,2025-06-01 07:32:52
992.00,1,2025-06-01 07:32:54
1408.00,2,2025-06-01 07:32:55
1600.00,5,2025-06-01 07:32:56
480.00,3,2025-06-01 07:32:57
960.00,1,2025-06-01 07:32:59
1120.00,1,2025-06-01 07:33:00
736.00,4,2025-06-01 07:33:02
1728.00,4,2025-06-01 07:33:03
1856.00,5,2025-06-01 07:33:04
768.00,1,2025-06-01 07:33:05
864.00,4,2025-06-01 07:33:06
448.00,1,2025-06-01 07:33:07
1184.00,5,2025-06-01 07:33:08
1088.00,1,2025-06-01 07:33:09
256.00,5,2025-06-01 07:33:10
1952.00,3,2025-06-01 07:33:11
1152.00,5,2025-06-01 07:33:13
1472.00,3,2025-06-01 07:33:15
576.00,2,2025-06-01 07:33:17
864.00,4,2025-06-01 07:33:20
256.00,4,2025-06-01 07:33:22
1664.00,2,2025-06-01 07:33:23
2096.00,2,2025-06-01 07:33:24
608.00,5,2025-06-01 07:33:27
832.00,2,2025-06-01 07:33:28
1152.00,1,2025-06-01 07:33:29
1168.00,2,2025-06-01 07:33:30
512.00,1,2025-06-01 07:33:31
1712.00,4,2025-06-01 07:33:32
768.00,1,2025-06-01 07:33:33
1248.00,2,2025-06-01 07:33:35
1152.00,4,2025-06-01 07:33:36
960.00,2,2025-06-01 07:33:37
1472.00,3,2025-06-01 07:33:38
1888.00,5,2025-06-01 07:33:39
288.00,4,2025-06-01 07:33:40
832.00,1,2025-06-01 07:33:41
1056.00,2,2025-06-01 07:33:43
768.00,5,2025-06-01 07:33:45
1760.00,3,2025-06-01 07:33:46
896.00,1,2025-06-01 07:33:48
1360.00,1,2025-06-01 07:33:50
320.00,2,2025-06-01 07:33:51
1184.00,4,2025-06-01 07:33:53
832.00,3,2025-06-01 07:33:54
1408.00,3,2025-06-01 07:33:55
864.00,3,2025-06-01 07:33:57
1376.00,5,2025-06-01 07:34:00
704.00,2,2025-06-01 07:34:01
1536.00,1,2025-06-01 07:34:03
672.00,1,2025-06-01 07:34:06
320.00,1,2025-06-01 07:34:07
1536.00,3,2025-06-01 07:34:09
1168.00,3,2025-06-01 07:34:12
1376.00,5,2025-06-01 07:34:13
1008.00,4,2025-06-01 07:34:14
1136.00,1,2025-06-01 07:34:15
1952.00,4,2025-06-01 07:34:16
1456.00,3,2025-06-01 07:34:17
1088.00,5,2025-06-01 07:34:18
672.00,3,2025-06-01 07:34:19
448.00,1,2025-06-01 07:34:20
288.00,5,2025-06-01 07:34:21
1056.00,1,2025-06-01 07:34:22
2000.00,3,2025-06-01 07:34:23
1248.00,5,2025-06-01 07:34:24
1024.00,2,2025-06-01 07:34:25
1248.00,1,2025-06-01 07:34:26
1808.00,2,2025-06-01 07:34:27
960.00,1,2025-06-01 07:34:28
1440.00,3,2025-06-01 07:34:30
1440.00,4,2025-06-01 07:34:31
1488.00,1,2025-06-01 07:34:32
1248.00,5,2025-06-01 07:34:34
864.00,4,2025-06-01 07:34:35
544.00,1,2025-06-01 07:34:37
1248.00,5,2025-06-01 07:34:38
512.00,2,2025-06-01 07:34:40
864.00,3,2025-06-01 07:34:42
1168.00,1,2025-06-01 07:34:43
608.00,2,2025-06-01 07:34:44
1968.00,1,2025-06-01 07:34:46
1504.00,4,2025-06-01 07:34:47
1088.00,5,2025-06-01 07:34:48
1104.00,5,2025-06-01 07:34:49
1120.00,5,2025-06-01 07:34:50
832.00,4,2025-06-01 07:34:51
1440.00,5,2025-06-01 07:34:52
928.00,1,2025-06-01 07:34:53
1440.00,3,2025-06-01 07:34:54
896.00,2,2025-06-01 07:34:55
224.00,4,2025-06-01 07:34:56
576.00,1,2025-06-01 07:34:57
576.00,2,2025-06-01 07:34:58
384.00,5,2025-06-01 07:34:59
1664.00,5,2025-06-01 07:35:00
864.00,5,2025-06-01 07:35:01
512.00,4,2025-06-01 07:35:02
448.00,4,2025-06-01 07:35:03
512.00,4,2025-06-01 07:35:05
1088.00,1,2025-06-01 07:35:07
1184.00,5,2025-06-01 07:35:09
2240.00,2,2025-06-01 07:35:10
928.00,2,2025-06-01 07:35:11
448.00,2,2025-06-01 07:35:12
832.00,4,2025-06-01 07:35:14
864.00,1,2025-06-01 07:35:16
832.00,3,2025-06-01 07:35:17
1824.00,1,2025-06-01 07:35:18
576.00,5,2025-06-01 07:35:19
1024.00,4,2025-06-01 07:35:20
1824.00,4,2025-06-01 07:35:21
1088.00,1,2025-06-01 07:35:25
864.00,2,2025-06-01 07:35:27
1056.00,5,2025-06-01 07:35:28
864.00,4,2025-06-01 07:35:29
944.00,2,2025-06-01 07:35:30
576.00,5,2025-06-01 07:35:32
1312.00,2,2025-06-01 07:35:33
688.00,4,2025-06-01 07:35:35
2064.00,3,2025-06-01 07:35:38
896.00,2,2025-06-01 07:35:39
304.00,1,2025-06-01 07:35:42
1056.00,4,2025-06-01 07:35:44
448.00,5,2025-06-01 07:35:45
576.00,4,2025-06-01 07:35:46
768.00,3,2025-06-01 07:35:48
960.00,3,2025-06-01 07:35:49
1376.00,2,2025-06-01 07:35:51
960.00,3,2025-06-01 07:35:52
832.00,1,2025-06-01 07:35:53
1952.00,4,2025-06-01 07:35:55
224.00,1,2025-06-01 07:35:56
576.00,4,2025-06-01 07:35:58
1536.00,1,2025-06-01 07:35:59
1824.00,4,2025-06-01 07:36:00
2336.00,3,2025-06-01 07:36:01
576.00,1,2025-06-01 07:36:03
1408.00,5,2025-06-01 07:36:04
1344.00,2,2025-06-01 07:36:05
960.00,1,2025-06-01 07:36:06
1536.00,4,2025-06-01 07:36:08
1056.00,2,2025-06-01 07:36:10
1440.00,3,2025-06-01 07:36:12
992.00,3,2025-06-01 07:36:13
832.00,3,2025-06-01 07:36:15
1088.00,1,2025-06-01 07:36:16
1376.00,5,2025-06-01 07:36:17
384.00,4,2025-06-01 07:36:18
768.00,2,2025-06-01 07:36:19
1376.00,5,2025-06-01 07:36:20
304.00,1,2025-06-01 07:36:21
576.00,4,2025-06-01 07:36:22
896.00,1,2025-06-01 07:36:23
288.00,3,2025-06-01 07:36:25
1728.00,1,2025-06-01 07:36:26
768.00,4,2025-06-01 07:36:27
2096.00,1,2025-06-01 07:36:28
1952.00,1,2025-06-01 07:36:32
864.00,2,2025-06-01 07:36:33
1664.00,4,2025-06-01 07:36:34
896.00,2,2025-06-01 07:36:35
608.00,2,2025-06-01 07:36:36
2272.00,5,2025-06-01 07:36:39
384.00,4,2025-06-01 07:36:40
1280.00,3,2025-06-01 07:36:41
1184.00,5,2025-06-01 07:36:42
800.00,2,2025-06-01 07:36:43
800.00,1,2025-06-01 07:36:44
448.00,5,2025-06-01 07:36:47
880.00,3,2025-06-01 07:36:48
512.00,5,2025-06-01 07:36:50
1216.00,4,2025-06-01 07:36:52
912.00,3,2025-06-01 07:36:59
768.00,5,2025-06-01 07:37:01
1024.00,3,2025-06-01 07:37:03
1408.00,1,2025-06-01 07:37:04
384.00,5,2025-06-01 07:37:06
2208.00,5,2025-06-01 07:37:07
512.00,3,2025-06-01 07:37:09
544.00,4,2025-06-01 07:37:12
1248.00,1,2025-06-01 07:37:13
1664.00,4,2025-06-01 07:37:14
1376.00,3,2025-06-01 07:37:15
768.00,2,2025-06-01 07:37:16
768.00,2,2025-06-01 07:37:17
1184.00,4,2025-06-01 07:37:18
1792.00,4,2025-06-01 07:37:19
1216.00,5,2025-06-01 07:37:22
1216.00,2,2025-06-01 07:37:23
288.00,5,2025-06-01 07:37:26
768.00,5,2025-06-01 07:37:28
256.00,5,2025-06-01 07:37:30
896.00,3,2025-06-01 07:37:31
544.00,5,2025-06-01 07:37:32
1184.00,5,2025-06-01 07:37:33
1088.00,3,2025-06-01 07:37:37
960.00,5,2025-06-01 07:37:38
1440.00,3,2025-06-01 07:37:39
1264.00,1,2025-06-01 07:37:41
512.00,3,2025-06-01 07:37:43
1120.00,2,2025-06-01 07:37:47
512.00,1,2025-06-01 07:37:48
224.00,1,2025-06-01 07:37:49
992.00,1,2025-06-01 07:37:52
1248.00,4,2025-06-01 07:37:57
640.00,2,2025-06-01 07:37:58
1344.00,3,2025-06-01 07:38:00
512.00,5,2025-06-01 07:38:02
768.00,1,2025-06-01 07:38:03
1088.00,5,2025-06-01 07:38:04
1152.00,2,2025-06-01 07:38:06
1536.00,1,2025-06-01 07:38:08
2320.00,1,2025-06-01 07:38:10
1376.00,5,2025-06-01 07:38:12
768.00,1,2025-06-01 07:38:13
576.00,3,2025-06-01 07:38:14
256.00,1,2025-06-01 07:38:15
384.00,1,2025-06-01 07:38:16
1728.00,4,2025-06-01 07:38:17
448.00,3,2025-06-01 07:38:19
384.00,4,2025-06-01 07:38:20
320.00,3,2025-06-01 07:38:23
256.00,1,2025-06-01 07:38:24
1472.00,1,2025-06-01 07:38:25
1472.00,1,2025-06-01 07:38:27
1184.00,4,2025-06-01 07:38:28
1376.00,2,2025-06-01 07:38:30
288.00,2,2025-06-01 07:38:31
1344.00,4,2025-06-01 07:38:33
896.00,2,2025-06-01 07:38:34
1472.00,2,2025-06-01 07:38:35
576.00,2,2025-06-01 07:38:36
1440.00,1,2025-06-01 07:38:37
544.00,3,2025-06-01 07:38:38
288.00,1,2025-06-01 07:38:39
384.00,2,2025-06-01 07:38:40
1664.00,2,2025-06-01 07:38:42
960.00,5,2025-06-01 07:38:43
1936.00,3,2025-06-01 07:38:45
1360.00,1,2025-06-01 07:38:46
1056.00,1,2025-06-01 07:38:47
1216.00,3,2025-06-01 07:38:49
2400.00,1,2025-06-01 07:38:50
1024.00,3,2025-06-01 07:38:52
608.00,1,2025-06-01 07:38:53
1216.00,3,2025-06-01 07:38:55
768.00,1,2025-06-01 07:38:56
768.00,3,2025-06-01 07:38:57
896.00,3,2025-06-01 07:38:58
960.00,5,2025-06-01 07:38:59
576.00,4,2025-06-01 07:39:00
1440.00,4,2025-06-01 07:39:01
1776.00,3,2025-06-01 07:39:04
384.00,3,2025-06-01 07:39:05
576.00,2,2025-06-01 07:39:11
512.00,1,2025-06-01 07:39:14
912.00,2,2025-06-01 07:39:15
1376.00,5,2025-06-01 07:39:16
832.00,3,2025-06-01 07:39:19
1168.00,4,2025-06-01 07:39:21
864.00,1,2025-06-01 07:39:22
912.00,3,2025-06-01 07:39:25
512.00,1,2025-06-01 07:39:28
1936.00,5,2025-06-01 07:39:30
864.00,1,2025-06-01 07:39:32
2016.00,1,2025-06-01 07:39:33
1376.00,5,2025-06-01 07:39:34
320.00,2,2025-06-01 07:39:36
2160.00,3,2025-06-01 07:39:38
256.00,2,2025-06-01 07:39:45
864.00,1,2025-06-01 07:39:47
2304.00,2,2025-06-01 07:39:48
384.00,2,2025-06-01 07:39:53
1696.00,3,2025-06-01 07:39:54
2080.00,4,2025-06-01 07:39:55
912.00,4,2025-06-01 07:39:56
1472.00,3,2025-06-01 07:39:57
1440.00,2,2025-06-01 07:39:58
1184.00,2,2025-06-01 07:39:59
1504.00,1,2025-06-01 07:40:00
304.00,2,2025-06-01 07:40:02
304.00,4,2025-06-01 07:40:03
1120.00,2,2025-06-01 07:40:05
1376.00,5,2025-06-01 07:40:06
544.00,5,2025-06-01 07:40:08
864.00,5,2025-06-01 07:40:09
2112.00,4,2025-06-01 07:40:11
960.00,5,2025-06-01 07:40:13
1936.00,4,2025-06-01 07:40:15
288.00,5,2025-06-01 07:40:16
608.00,3,2025-06-01 07:40:17
1376.00,5,2025-06-01 07:40:18
1920.00,2,2025-06-01 07:40:19
1792.00,3,2025-06-01 07:40:20
512.00,5,2025-06-01 07:40:21
1248.00,5,2025-06-01 07:40:22
944.00,5,2025-06-01 07:40:23
256.00,5,2025-06-01 07:40:24
